age,annual_income,employment_years,total_debt,debt_to_income,num_credit_lines,late_payments_2yr,credit_utilization,credit_history_length,recent_inquiries,loan_amount,home_ownership,savings_balance,creditworthy
33,35364.16,5.1,22774.52,0.644,4,0,0.355,3.0,1,21385.41,1,2739.75,0
43,88854.68,8.5,41850.55,0.471,4,4,0.217,5.3,2,3816.42,1,10717.87,1
65,88041.21,4.1,26940.61,0.306,5,3,0.036,8.8,1,15784.42,0,11145.24,1
69,64805.51,1.5,35124.59,0.542,6,3,0.604,5.2,1,7958.73,1,13776.03,0
66,45243.51,1.5,18504.6,0.409,4,2,0.511,10.5,5,15083.91,2,1195.09,0
19,49054.63,0.2,10105.25,0.206,6,1,0.22,9.9,1,11613.85,0,4258.33,0
18,25890.04,1.8,8362.48,0.323,6,4,0.172,10.6,1,2852.88,2,4484.02,0
65,85517.24,6.8,11031.72,0.129,2,1,0.454,9.5,2,8192.99,1,13396.72,1
29,84021.3,0.2,588.15,0.007,3,0,0.407,1.0,2,8548.38,0,2011.36,1
22,25442.05,1.2,5291.95,0.208,5,3,0.396,10.3,2,12650.4,2,499.32,0
54,75645.71,6.1,27837.62,0.368,1,2,0.428,15.2,1,11981.41,1,8256.22,1
49,59997.06,7.6,22138.92,0.369,5,0,0.314,4.9,0,8543.29,1,14901.01,1
26,29407.73,3.0,4058.27,0.138,9,2,0.213,7.7,0,5011.67,1,4361.91,1
58,26822.59,6.0,0.0,0.0,9,2,0.237,12.9,0,13209.18,0,803.16,0
52,59085.84,2.5,33738.01,0.571,3,2,0.164,12.9,0,16692.18,1,40078.72,1
36,40180.94,0.9,14625.86,0.364,2,2,0.265,4.4,1,12070.22,1,3443.79,0
65,121780.37,2.5,70997.96,0.583,5,1,0.237,3.7,2,8676.06,2,1350.62,1
33,78928.62,4.3,45383.96,0.575,4,1,0.044,8.0,1,7924.67,0,11124.78,1
20,62121.45,14.8,28575.87,0.46,5,1,0.142,9.6,0,5706.5,2,21977.71,1
37,63674.5,0.4,22859.15,0.359,5,1,0.406,11.9,1,11487.82,2,433.55,1
41,95361.82,3.5,27654.93,0.29,6,2,0.297,0.0,1,11103.59,1,5682.1,1
50,74851.32,2.0,34281.9,0.458,1,3,0.118,6.8,2,16345.79,0,14140.07,1
41,62936.6,3.5,20517.33,0.326,8,0,0.197,8.2,1,6810.69,1,2631.18,1
69,30027.52,0.1,7867.21,0.262,6,1,0.469,0.0,1,10630.93,0,3559.91,0
28,226607.22,1.9,7931.25,0.035,1,3,0.081,9.0,2,4493.29,2,2551.74,1
66,28237.57,8.6,9544.3,0.338,3,2,0.463,4.4,1,8073.36,0,18811.71,1
25,41928.82,4.0,21593.34,0.515,6,0,0.25,13.0,0,7065.26,0,792.86,1
53,21431.9,3.0,11551.79,0.539,9,0,0.115,6.3,1,18668.29,1,2188.15,1
55,64176.93,1.7,22975.34,0.358,3,0,0.17,7.5,2,27551.61,1,39286.27,1
57,52868.09,1.8,11472.38,0.217,4,0,0.438,1.7,0,4886.29,1,1415.61,0
37,71871.73,2.4,34857.79,0.485,5,3,0.726,14.4,1,17061.93,1,468.91,1
52,20546.94,9.0,7150.34,0.348,4,0,0.176,12.7,1,14888.36,1,2943.37,1
65,85515.49,17.1,25227.07,0.295,1,3,0.511,8.3,2,7119.52,0,10895.24,1
42,32737.69,2.9,4321.38,0.132,0,1,0.539,6.7,2,6304.03,0,2849.18,0
52,45501.36,2.5,30303.91,0.666,4,0,0.311,12.4,1,6256.28,2,1664.23,0
42,78103.15,9.4,36005.55,0.461,1,2,0.247,11.5,1,7891.71,1,5437.06,1
46,55861.65,2.8,26646.01,0.477,3,3,0.137,4.2,2,7980.26,1,59172.83,1
35,57870.98,4.0,12789.49,0.221,3,0,0.227,3.9,1,9029.89,0,2191.74,1
63,73100.42,1.3,26462.35,0.362,3,2,0.163,3.6,0,7288.33,1,35831.12,1
35,60742.28,6.8,20530.89,0.338,5,1,0.329,7.6,1,16051.81,0,4894.92,1
19,41334.22,3.8,19303.08,0.467,4,0,0.236,6.1,2,13430.35,0,1056.12,0
52,45105.77,8.3,24988.6,0.554,3,1,0.371,13.9,2,8920.08,2,21927.85,1
33,54499.09,7.6,7357.38,0.135,3,1,0.389,13.4,1,7160.51,1,1961.77,1
58,31326.57,1.2,5920.72,0.189,3,0,0.286,7.4,3,7046.72,1,459.84,1
53,80660.51,6.3,36055.25,0.447,1,4,0.21,11.2,0,12877.68,1,4241.45,1
50,56631.86,8.0,15517.13,0.274,7,1,0.397,13.0,0,10236.4,0,1704.82,1
21,50888.29,2.1,24019.27,0.472,6,2,0.451,19.5,2,11150.6,1,26317.63,1
50,88987.24,0.9,26162.25,0.294,5,2,0.826,11.9,0,16564.84,1,4849.61,0
31,46163.43,0.0,7524.64,0.163,9,0,0.607,11.1,3,9579.77,0,1569.46,0
38,44747.44,3.0,3848.28,0.086,9,3,0.422,0.0,0,22518.78,1,8458.75,0
65,38471.99,2.2,16273.65,0.423,3,1,0.534,13.5,2,2976.66,0,2991.32,0
37,58193.77,4.0,24790.55,0.426,3,1,0.754,8.6,0,4495.91,1,4404.29,1
25,57195.19,1.0,28368.81,0.496,10,1,0.572,4.5,1,29320.78,1,170.58,0
24,35131.66,9.8,14017.53,0.399,6,1,0.206,4.1,3,7795.9,0,748.33,0
20,44853.33,1.5,0.0,0.0,6,0,0.288,9.9,0,11822.45,0,3934.18,1
34,35249.23,1.3,15016.17,0.426,6,3,0.283,1.1,0,20991.5,1,640.32,0
50,34460.39,3.3,4514.31,0.131,5,1,0.117,2.8,0,12160.52,1,1460.78,1
65,20641.34,3.5,1444.89,0.07,3,2,0.088,11.9,0,17116.66,1,9067.06,0
29,43675.6,1.2,2271.13,0.052,7,1,0.339,13.3,0,14319.42,1,5539.76,1
68,20929.05,1.6,795.3,0.038,5,1,0.295,15.4,0,17849.88,1,12091.64,1
39,38893.88,0.9,15246.4,0.392,8,0,0.081,2.5,2,13303.9,0,3029.28,0
39,36085.73,6.3,8660.58,0.24,5,1,0.126,4.4,0,15347.03,1,1314.6,1
63,82946.2,7.4,10119.44,0.122,1,3,0.091,8.9,1,6988.63,0,16225.24,0
47,29511.42,3.1,10417.53,0.353,8,0,0.477,13.0,0,13546.03,0,3151.55,1
55,33503.55,6.3,6164.65,0.184,1,1,0.358,10.2,1,9659.75,2,825.51,0
55,40507.32,6.7,20132.14,0.497,2,0,0.35,9.0,2,9393.44,0,21179.93,1
62,36677.85,0.7,20833.02,0.568,5,1,0.396,5.1,1,3613.72,0,3233.09,0
68,97209.86,16.9,30815.53,0.317,5,3,0.258,2.3,1,7685.04,0,9655.9,1
25,27742.38,8.6,15452.51,0.557,5,2,0.11,0.5,1,9130.46,0,4250.07,0
44,40550.27,1.1,22545.95,0.556,6,3,0.456,6.2,0,25169.74,0,9624.63,0
44,57874.53,1.0,21008.45,0.363,12,2,0.252,4.5,0,8370.0,1,6463.51,1
51,76160.0,0.7,46457.6,0.61,4,0,0.641,5.0,1,11727.88,0,2073.26,1
38,40533.3,0.7,10417.06,0.257,3,0,0.368,8.7,0,22588.66,0,1928.15,0
47,18787.56,6.9,1070.89,0.057,4,0,0.118,10.4,2,4709.79,0,7014.8,1
50,45476.36,3.2,5320.73,0.117,1,1,0.52,5.1,0,7865.2,1,3423.96,1
45,96376.17,7.6,24094.04,0.25,4,2,0.261,9.6,2,16777.33,0,2959.1,1
64,56449.05,6.9,24273.09,0.43,7,1,0.272,10.6,2,43546.35,1,1772.11,1
50,55171.89,4.6,9765.42,0.177,2,0,0.359,5.4,1,3007.8,0,2161.84,1
22,28810.38,5.8,7173.78,0.249,2,0,0.174,5.1,0,9224.52,2,487.37,1
65,27368.94,0.1,4461.14,0.163,1,4,0.04,8.4,1,14427.98,0,5494.1,0
36,49465.01,1.9,12465.18,0.252,4,2,0.336,3.1,2,16393.46,1,1383.82,1
21,24024.05,5.1,13237.25,0.551,4,2,0.233,21.1,2,38088.49,1,3398.36,1
52,72452.11,0.0,29270.65,0.404,2,0,0.119,9.5,0,6720.44,2,2760.21,1
66,32102.1,0.2,8442.85,0.263,7,0,0.29,2.4,0,8595.54,0,3778.78,1
34,48420.15,9.5,25807.94,0.533,5,0,0.58,10.2,0,3726.21,1,3102.55,1
61,19093.75,5.8,6759.19,0.354,4,0,0.291,5.7,1,10687.94,0,5150.43,0
45,40259.41,1.5,14895.98,0.37,5,3,0.328,12.8,0,13449.4,1,1039.13,1
47,27094.06,5.8,14116.01,0.521,4,0,0.272,9.5,0,34725.31,1,2733.66,0
46,15352.32,7.9,4590.34,0.299,7,0,0.454,10.1,0,27512.05,2,3084.14,1
63,64274.68,1.8,31301.77,0.487,5,0,0.529,0.0,1,24580.95,1,1061.71,0
23,111366.27,0.2,53121.71,0.477,5,1,0.211,9.4,1,6521.22,1,918.09,1
52,86226.84,13.5,28282.4,0.328,5,1,0.259,15.9,1,12782.01,1,1507.68,1
58,68929.9,2.1,9719.12,0.141,2,0,0.16,15.8,4,12500.18,0,3676.76,1
54,39852.46,0.6,14028.07,0.352,3,0,0.102,18.5,1,13098.66,2,809.07,1
41,73346.14,3.4,38213.34,0.521,5,1,0.134,15.0,1,9647.46,2,9228.31,1
46,90393.41,7.3,42756.08,0.473,3,0,0.34,7.8,2,19507.5,1,1430.43,1
66,52491.73,1.3,31862.48,0.607,3,1,0.147,12.7,3,7994.07,0,2953.12,0
63,27114.39,1.6,7483.57,0.276,2,2,0.29,7.8,1,12060.09,2,6663.99,1
48,38189.19,1.4,17834.35,0.467,5,0,0.115,11.0,2,23669.15,1,507.9,1
52,114846.1,23.9,22854.37,0.199,4,1,0.354,12.8,1,36031.39,0,15334.52,1
50,47222.6,1.1,17944.59,0.38,8,3,0.251,8.4,1,6019.59,0,1034.05,0
69,9298.63,4.3,4798.09,0.516,7,0,0.185,12.7,1,13771.7,1,14668.39,1
38,23518.4,13.0,11429.94,0.486,0,2,0.184,5.3,0,12998.83,1,5568.85,1
49,39647.2,0.8,14471.23,0.365,5,2,0.185,11.4,1,20577.01,0,341.78,1
40,82282.41,17.7,25507.55,0.31,7,1,0.35,9.1,0,26374.55,2,2485.06,1
50,42763.44,14.7,8595.45,0.201,2,1,0.258,5.5,1,8102.43,1,1164.74,0
20,83051.47,10.8,26244.26,0.316,8,0,0.229,12.8,0,9458.44,0,21359.3,1
35,37681.28,1.2,5765.24,0.153,3,2,0.603,0.9,2,10341.66,1,3834.5,0
42,18358.61,5.0,5489.22,0.299,2,1,0.159,6.6,2,13190.03,2,291.34,1
59,38338.87,7.2,3028.77,0.079,7,1,0.122,8.0,4,16254.48,0,13561.45,1
48,58248.43,21.4,8853.76,0.152,3,2,0.237,15.3,0,7901.56,0,5763.48,1
20,55880.75,1.0,26711.0,0.478,4,1,0.128,7.4,2,30157.87,1,4907.46,1
57,26172.02,7.3,12065.3,0.461,6,3,0.302,7.4,1,3302.6,0,3063.71,0
63,41126.25,2.1,12625.76,0.307,7,2,0.182,13.5,2,4834.19,0,542.15,0
41,187650.62,1.0,67554.22,0.36,3,1,0.515,8.6,0,14251.25,0,19879.1,1
67,26459.37,2.7,10054.56,0.38,2,0,0.291,4.1,0,8968.28,2,2234.81,1
49,68211.04,7.9,28580.43,0.419,7,0,0.203,20.0,2,7047.19,1,16768.18,1
64,17182.77,3.1,6924.66,0.403,3,0,0.405,12.6,1,17600.8,1,3032.95,1
39,75500.6,3.9,11249.59,0.149,5,4,0.036,6.4,1,16115.7,0,2372.13,0
40,31377.22,26.7,0.0,0.0,3,3,0.171,7.4,0,20942.04,0,374.46,0
19,59936.69,2.5,11807.53,0.197,2,1,0.373,2.4,1,5316.82,1,1275.01,0
44,25699.77,4.8,8403.82,0.327,5,0,0.181,9.3,4,16115.99,2,14567.4,1
59,56694.16,2.3,28006.92,0.494,5,2,0.284,12.7,1,16014.94,0,7082.86,1
19,31122.14,2.5,11982.02,0.385,10,1,0.233,0.0,0,5407.36,0,5595.36,0
43,34285.44,5.9,14742.74,0.43,5,1,0.558,9.0,3,10133.42,2,6063.68,0
34,61144.37,13.9,13146.04,0.215,4,1,0.29,0.8,0,17699.55,0,2992.83,1
57,39529.69,3.9,13400.56,0.339,5,1,0.074,6.4,1,22143.67,1,1696.79,0
50,59289.69,7.3,21344.29,0.36,4,1,0.23,8.8,0,9062.58,0,1142.57,1
26,44559.44,0.5,10560.59,0.237,5,0,0.1,8.9,0,5119.1,1,1720.62,1
60,50703.33,1.2,9633.63,0.19,6,1,0.278,19.9,0,24818.29,1,3532.91,1
65,61239.23,3.5,19351.6,0.316,3,1,0.274,9.4,0,10136.18,2,1181.46,1
56,41150.48,0.1,18476.57,0.449,4,0,0.268,5.2,2,3186.26,0,3041.52,1
46,29791.4,1.5,6375.36,0.214,6,4,0.507,3.3,0,8571.84,0,3277.28,0
59,37565.59,3.6,11983.42,0.319,4,1,0.1,5.2,0,19529.67,1,2396.48,1
43,89104.9,0.1,49275.01,0.553,4,1,0.264,9.9,0,4761.94,2,414.61,1
52,51952.57,1.5,14131.1,0.272,5,2,0.159,0.0,1,10618.27,0,844.5,1
67,32130.17,3.6,11277.69,0.351,3,1,0.271,2.0,0,8132.6,2,2454.71,1
42,59920.88,4.3,20013.57,0.334,5,0,0.267,9.5,1,9677.08,0,229.72,0
41,61954.64,13.0,19949.39,0.322,3,0,0.224,7.1,4,7617.88,0,10203.28,1
30,63576.52,5.2,38145.91,0.6,3,2,0.189,10.4,0,13385.08,1,14182.48,1
24,30063.93,2.7,11905.32,0.396,10,0,0.313,4.0,0,8659.67,1,8283.99,1
53,34849.86,13.3,3972.88,0.114,3,0,0.263,5.0,3,14678.19,2,4182.09,1
62,34946.91,7.7,20234.26,0.579,4,0,0.469,13.4,0,7938.16,0,678.87,1
37,40932.35,1.1,16004.55,0.391,2,1,0.17,11.3,0,19363.55,1,4307.33,0
18,64180.81,0.7,18869.16,0.294,5,2,0.516,0.4,0,9974.34,1,16088.09,0
25,56845.5,5.6,31378.72,0.552,3,2,0.44,0.0,0,4796.29,2,765.37,0
63,59136.79,4.1,13778.87,0.233,6,1,0.146,2.8,1,5921.61,0,63901.63,1
33,96472.14,7.8,58558.59,0.607,4,0,0.267,5.1,4,4940.65,0,7952.72,0
31,69178.5,6.7,25180.97,0.364,3,0,0.163,12.7,1,5112.24,1,834.91,1
29,45665.54,4.9,22878.44,0.501,3,2,0.451,1.8,1,4501.08,1,887.15,0
68,27120.83,21.5,21967.87,0.81,2,1,0.139,11.7,2,5158.44,0,1625.7,0
40,34294.03,3.8,12928.85,0.377,2,3,0.126,6.1,0,9864.67,1,2794.54,1
32,43008.26,0.6,14407.77,0.335,2,3,0.396,7.3,0,15414.73,0,1897.22,1
45,74203.38,8.8,14098.64,0.19,6,0,0.423,5.8,0,4395.9,0,103.43,1
51,48355.44,1.5,16054.01,0.332,6,0,0.176,9.7,1,6107.33,1,624.68,1
19,35309.31,7.5,6885.32,0.195,5,0,0.177,13.0,0,16023.86,1,2956.49,1
49,33980.89,15.7,10941.85,0.322,4,1,0.306,4.4,1,9002.3,2,3744.06,1
40,47344.73,6.0,37118.27,0.784,4,1,0.507,13.5,0,3545.31,1,8800.69,1
39,76496.0,4.5,28150.53,0.368,2,1,0.562,12.2,0,10124.0,0,1340.82,0
68,108609.01,3.1,28998.61,0.267,4,0,0.583,6.6,0,12298.34,1,3567.14,1
42,44228.1,2.3,14108.76,0.319,9,0,0.197,4.7,0,11951.07,0,3014.76,1
39,47936.3,2.2,13805.65,0.288,3,5,0.299,15.0,1,38085.03,1,1092.03,0
39,26716.3,5.1,13545.16,0.507,4,2,0.354,6.6,0,6298.66,1,6280.07,0
66,129261.96,7.0,43432.02,0.336,3,1,0.431,7.0,1,19150.2,0,5311.25,1
69,24330.81,5.7,14379.51,0.591,5,2,0.305,10.1,1,9753.28,1,48104.32,1
59,88065.06,1.1,26683.71,0.303,6,2,0.387,11.9,0,13108.25,1,10731.88,1
23,40836.52,3.4,12740.99,0.312,2,4,0.246,14.7,0,6695.06,1,466.67,0
32,36327.01,7.8,7810.31,0.215,6,0,0.311,10.6,1,6609.53,1,9128.46,1
60,28141.43,3.2,8217.3,0.292,4,0,0.291,8.7,4,4672.66,0,534.93,0
54,163574.58,3.8,14721.71,0.09,0,0,0.224,9.2,1,4101.87,2,17485.55,1
50,54761.67,7.4,1697.61,0.031,2,1,0.444,1.8,0,14804.64,1,2092.92,1
25,49545.18,5.4,21998.06,0.444,4,0,0.202,6.5,1,7173.65,2,4362.63,1
61,76371.6,2.6,6720.7,0.088,4,0,0.208,3.1,2,45572.12,0,14432.03,1
61,35404.13,11.3,14551.1,0.411,5,1,0.34,12.1,0,7449.05,0,5244.28,1
22,49066.07,0.9,13493.17,0.275,7,1,0.334,4.8,1,14818.55,1,7903.19,1
56,50421.26,27.0,24756.84,0.491,6,2,0.07,13.7,0,10230.07,1,1368.98,1
21,37946.29,0.6,3453.11,0.091,7,2,0.478,5.6,1,3310.4,1,974.48,0
23,89305.56,0.1,39294.45,0.44,5,1,0.097,4.6,1,4413.45,2,3081.84,0
62,43944.06,11.0,17577.62,0.4,6,1,0.062,4.3,2,3998.58,0,6575.96,0
49,22548.73,1.4,9109.69,0.404,3,5,0.373,0.9,1,23893.3,1,2639.3,0
69,42161.02,6.5,21881.57,0.519,3,2,0.258,3.8,0,21571.08,0,21379.65,0
47,55525.04,8.3,20044.54,0.361,3,0,0.507,4.3,3,31464.76,1,5894.08,1
64,31358.9,9.8,0.0,0.0,3,0,0.641,12.9,2,2611.67,2,2070.04,1
52,32620.71,23.9,13602.84,0.417,3,0,0.484,6.5,0,4352.0,2,2474.22,1
57,37304.55,1.7,14847.21,0.398,6,0,0.252,7.0,1,14226.69,0,1539.78,1
69,90275.18,6.2,28256.13,0.313,4,2,0.304,6.0,0,6244.57,1,5270.39,1
33,38423.36,0.6,8606.83,0.224,5,2,0.538,13.2,1,15011.19,1,1862.89,1
30,100163.44,2.6,29648.38,0.296,0,0,0.265,8.9,0,7576.25,1,3788.09,1
67,36045.05,9.4,20509.63,0.569,3,0,0.113,3.4,2,7124.93,0,18725.13,0
59,57670.85,2.3,12226.22,0.212,4,1,0.406,1.4,0,3329.04,1,5149.84,1
47,39217.51,4.5,3490.36,0.089,1,0,0.189,5.4,1,7001.99,1,2803.29,1
36,71470.61,3.5,9291.18,0.13,4,0,0.242,14.1,1,12362.24,1,2287.51,1
34,28025.3,5.2,9668.73,0.345,6,4,0.167,7.3,1,5471.03,1,14544.76,0
36,71070.65,18.0,42713.46,0.601,7,1,0.394,13.8,2,10313.58,2,4767.84,1
45,51892.77,0.3,35338.98,0.681,4,1,0.061,16.6,0,5281.36,1,7402.13,1
43,35596.55,4.3,15947.25,0.448,2,1,0.201,17.8,2,6218.82,1,1486.33,0
54,45111.35,9.9,9157.6,0.203,3,0,0.271,6.4,0,6483.43,2,604.72,1
43,105548.67,3.3,23115.16,0.219,3,1,0.088,3.8,0,13079.25,0,13901.64,1
40,52518.58,0.4,25261.44,0.481,4,0,0.164,11.9,0,16563.38,2,10710.51,1
26,34497.29,4.1,18973.51,0.55,3,2,0.347,2.5,0,29818.3,0,837.97,0
29,26840.13,2.0,6817.39,0.254,1,1,0.552,8.1,1,15796.66,1,8141.45,0
18,63114.27,0.8,35596.45,0.564,6,2,0.116,3.5,1,12311.34,0,15408.49,0
18,54063.94,9.5,17084.21,0.316,5,0,0.339,5.9,3,28708.21,0,1869.55,1
64,69390.85,3.7,31711.62,0.457,7,1,0.486,7.5,1,11669.31,1,2822.73,0
51,23597.3,13.5,12317.79,0.522,2,1,0.204,5.7,1,14308.6,2,29622.09,1
49,27278.93,8.2,3491.7,0.128,6,1,0.324,11.7,1,17568.45,1,13558.61,1
65,86980.53,5.9,36357.86,0.418,2,1,0.241,9.2,0,10984.27,0,1236.99,0
42,57853.59,0.0,32629.42,0.564,2,1,0.267,3.1,0,9500.85,0,1380.43,0
57,64003.97,2.8,17025.06,0.266,5,0,0.446,3.6,1,8956.11,0,2260.24,0
62,30292.53,1.1,5816.17,0.192,4,1,0.243,4.8,2,7018.6,2,4084.41,1
18,30016.62,12.1,12727.05,0.424,5,0,0.295,14.5,1,7349.14,1,5628.44,1
33,80469.16,1.0,29773.59,0.37,9,1,0.062,11.7,1,18717.57,2,664.09,1
56,82387.49,1.7,24798.63,0.301,5,1,0.448,0.0,2,5125.2,1,1436.47,0
22,28448.2,3.6,9956.87,0.35,3,3,0.189,9.5,0,10750.27,1,316.2,0
39,25856.43,1.5,2559.79,0.099,3,3,0.146,20.6,3,9757.22,1,7442.03,1
46,46430.11,1.2,19082.78,0.411,1,0,0.227,9.6,2,4208.71,0,3177.61,0
20,32870.33,4.6,19360.62,0.589,0,1,0.258,7.6,2,16365.16,0,2289.71,0
29,32529.79,0.5,7904.74,0.243,3,2,0.459,4.8,0,4439.11,2,1782.92,1
43,26220.87,0.3,5925.92,0.226,5,1,0.196,3.0,0,6328.71,0,2462.44,1
33,38784.78,2.3,14583.08,0.376,1,0,0.515,9.3,0,9401.69,0,4864.55,0
68,27519.57,6.4,21382.71,0.777,2,0,0.176,0.0,2,24196.9,1,714.53,0
54,28347.65,4.0,14599.04,0.515,3,1,0.222,4.6,2,13527.35,1,1233.02,0
39,56908.27,2.7,19121.18,0.336,4,1,0.446,7.8,1,11926.77,0,878.95,0
46,47686.37,4.2,16976.35,0.356,4,2,0.077,13.5,1,22270.03,0,136.22,0
31,62469.85,2.3,33109.02,0.53,5,3,0.583,0.4,0,8445.98,0,25256.13,0
45,21493.02,13.8,4599.51,0.214,5,2,0.407,5.8,0,32824.63,1,6734.61,1
22,49263.58,0.3,21774.5,0.442,4,2,0.061,11.1,1,13388.44,1,1124.97,1
64,138388.3,5.6,25186.67,0.182,5,0,0.169,7.0,1,10722.79,1,3968.86,1
66,40695.13,11.1,19899.92,0.489,5,0,0.176,14.5,0,3367.66,0,736.67,1
47,74041.02,8.1,22656.55,0.306,5,0,0.101,10.7,2,17775.63,0,5437.73,1
63,73718.08,1.0,28012.87,0.38,4,2,0.247,4.0,0,13663.42,0,53217.89,1
69,75553.73,1.8,22363.9,0.296,2,0,0.322,8.1,2,8660.1,1,9357.1,1
22,53280.77,6.3,24242.75,0.455,4,3,0.158,4.0,3,7310.06,1,276.74,1
29,65058.56,0.4,21078.97,0.324,3,2,0.291,7.6,2,33125.83,0,472.68,0
33,69529.53,8.4,46862.9,0.674,10,0,0.082,8.9,0,6135.62,2,500.73,1
43,67354.37,6.3,37920.51,0.563,2,0,0.235,11.4,0,12201.44,2,1803.2,1
43,28037.3,6.5,4317.74,0.154,8,0,0.143,9.0,1,10105.09,1,2752.37,1
65,20875.0,0.5,7911.62,0.379,1,2,0.122,2.1,0,14958.65,1,16216.58,0
38,22543.64,6.3,10370.07,0.46,1,2,0.067,0.0,2,3123.09,1,584.77,1
56,42826.83,5.7,12034.34,0.281,5,0,0.569,10.6,0,14817.11,0,3061.6,0
53,65970.53,8.9,35096.32,0.532,5,2,0.375,0.0,3,25845.78,2,125.76,0
50,28220.23,0.2,14505.2,0.514,2,2,0.466,8.8,3,3161.09,1,866.97,0
47,77806.89,0.1,26220.92,0.337,5,2,0.199,3.3,1,5602.54,2,596.31,1
54,38134.03,2.3,18952.61,0.497,8,2,0.602,7.8,1,13893.52,1,228.48,0
40,38315.98,0.8,0.0,0.0,8,1,0.194,7.2,1,9133.4,1,7408.66,1
27,32271.72,4.1,17878.53,0.554,5,0,0.189,9.4,2,14880.46,0,1361.14,0
22,19103.12,12.5,9226.81,0.483,3,1,0.447,7.9,0,15469.29,0,3693.0,0
53,54976.28,2.5,10280.56,0.187,5,3,0.244,11.3,0,11328.76,0,566.33,1
51,115420.11,9.3,44783.0,0.388,3,0,0.106,9.2,0,28500.83,1,12223.6,1
69,47508.68,0.0,2185.4,0.046,5,2,0.207,13.5,2,15545.02,1,949.46,1
48,19432.15,0.9,4566.56,0.235,4,1,0.148,5.4,2,4467.53,2,11316.73,1
27,72415.19,0.2,37221.41,0.514,2,2,0.232,2.5,1,15069.98,1,10787.08,1
36,21755.05,2.0,7570.76,0.348,10,0,0.226,9.2,0,9705.27,2,4057.18,1
49,26781.93,11.9,9105.86,0.34,3,1,0.146,7.4,0,13746.42,0,4550.72,1
18,43513.69,0.5,15534.39,0.357,3,3,0.56,9.8,0,19947.66,1,885.31,0
22,52126.13,4.7,17670.76,0.339,6,0,0.583,7.6,1,26088.85,1,426.64,1
62,29604.1,3.0,14742.84,0.498,5,2,0.423,13.0,0,10410.38,0,3749.26,0
21,42673.87,13.9,10967.18,0.257,7,2,0.044,10.3,1,16367.17,0,3867.02,1
33,70093.21,0.7,28948.5,0.413,4,2,0.276,1.8,3,5176.46,1,1897.95,0
41,75063.48,1.2,13361.3,0.178,5,2,0.595,5.9,0,7493.76,1,1112.29,1
33,91649.63,0.1,42250.48,0.461,3,0,0.307,8.7,1,7061.38,2,1058.33,1
19,127351.89,2.8,38460.27,0.302,2,1,0.121,5.9,2,18406.56,0,505.13,1
66,73492.94,1.6,25281.57,0.344,2,1,0.245,4.9,2,27899.07,0,9382.23,0
45,43986.22,10.2,13019.92,0.296,4,2,0.433,14.3,3,67074.05,0,1292.23,0
49,75331.74,4.6,23729.5,0.315,5,1,0.616,11.7,0,16593.57,1,958.22,1
44,61905.12,4.8,12319.12,0.199,5,0,0.138,4.2,1,19428.9,0,6353.14,1
37,63144.66,3.8,25194.72,0.399,6,1,0.111,12.4,1,3504.25,2,1584.8,1
41,53562.76,0.5,23192.68,0.433,7,2,0.089,11.9,0,3385.3,2,1454.94,1
29,31069.22,2.9,4660.38,0.15,6,2,0.233,10.9,1,5876.5,0,11585.57,0
67,29317.85,38.1,7651.96,0.261,2,1,0.072,0.3,0,4663.03,0,748.62,1
52,46697.27,9.0,16577.53,0.355,1,0,0.124,8.7,1,13454.13,0,802.11,1
50,52809.96,11.2,13730.59,0.26,5,1,0.096,3.0,0,28045.51,2,307.7,1
50,34901.31,8.7,11063.72,0.317,6,2,0.371,7.0,0,9968.37,0,2890.87,1
68,60577.02,0.5,35861.6,0.592,4,1,0.032,13.6,2,6677.97,0,1470.11,0
60,138743.61,1.3,27332.49,0.197,6,1,0.075,6.0,1,11887.09,1,27816.78,1
54,20492.92,0.0,61.48,0.003,7,0,0.334,7.2,0,6428.61,1,1464.73,1
29,65586.31,1.8,17052.44,0.26,2,2,0.507,0.9,0,7144.8,0,6499.98,1
20,47430.12,0.6,14276.47,0.301,5,2,0.502,8.7,0,8804.35,2,1048.61,0
18,61409.99,3.2,17010.57,0.277,2,1,0.152,15.0,2,12491.5,0,7938.29,1
50,39523.18,5.7,15414.04,0.39,6,2,0.396,18.4,0,3640.86,1,17029.86,1
57,45568.41,10.4,8931.41,0.196,7,0,0.214,12.6,0,2928.45,1,1590.2,1
27,52299.93,6.9,9100.19,0.174,4,1,0.117,5.9,1,5909.3,2,2435.5,1
60,42158.14,14.0,10497.38,0.249,5,1,0.441,10.3,1,13539.99,0,2301.47,0
61,22919.18,0.3,5775.63,0.252,4,2,0.398,5.7,0,4632.75,1,4121.56,1
46,43610.03,0.1,29131.5,0.668,4,2,0.114,8.8,0,29749.62,1,9764.24,0
30,24143.81,5.4,14075.84,0.583,2,2,0.365,10.6,2,16501.98,0,1410.94,0
29,67954.7,1.7,6795.47,0.1,4,2,0.037,1.1,0,14788.07,1,10507.79,1
48,19287.79,1.5,1176.56,0.061,8,0,0.466,11.8,1,16533.21,1,3801.27,1
63,81987.92,2.0,27629.93,0.337,2,1,0.186,10.1,1,12783.53,2,19777.65,1
19,60765.74,1.6,38707.78,0.637,1,1,0.701,4.3,2,13415.6,1,4473.05,0
68,60882.09,3.6,27396.94,0.45,7,3,0.352,0.0,2,20851.78,1,552.31,0
